983,1756.35,1148.85
984,1757.35,1148.79
985,1758.35,1148.74
986,1759.35,1148.68
987,1760.35,1148.62
988,1761.35,1148.56
989,1762.34,1148.5
990,1763.34,1148.44
991,1764.34,1148.38
992,1765.34,1148.32
993,1766.33,1148.26
994,1767.33,1148.19
995,1768.33,1148.13
996,1769.33,1148.06
997,1770.32,1148
998,1771.32,1147.93
999,1772.32,1147.87
1000,1773.32,1147.8
1001,1774.31,1147.73
1002,1775.31,1147.67
1003,1776.31,1147.6
1004,1777.31,1147.53
1005,1778.3,1147.46
1006,1779.3,1147.4
1007,1780.3,1147.33
1008,1781.3,1147.26
1009,1782.3,1147.2
1010,1783.29,1147.13
1011,1784.29,1147.06
1012,1785.29,1147
1013,1786.29,1146.93
1014,1787.29,1146.87
1015,1788.28,1146.8
1016,1789.28,1146.74
1017,1790.28,1146.68
1018,1791.28,1146.62
1019,1792.28,1146.56
1020,1793.28,1146.5
1021,1794.28,1146.44
1022,1795.28,1146.39
1023,1796.28,1146.33
1024,1797.28,1146.28
1025,1798.28,1146.23
1026,1799.28,1146.18
1027,1800.28,1146.13
1028,1801.28,1146.09
1029,1802.28,1146.04
1030,1803.28,1146.01
1031,1804.28,1145.97
1032,1805.28,1145.94
1033,1806.28,1145.91
1034,1807.28,1145.88
1035,1808.28,1145.86
1036,1809.28,1145.84
1037,1810.28,1145.83
1038,1811.28,1145.82
1039,1812.28,1145.82
1040,1813.28,1145.82
1041,1814.28,1145.82
1042,1815.28,1145.83
1043,1816.28,1145.84
1044,1817.28,1145.87
1045,1818.28,1145.89
1046,1819.28,1145.92
1047,1820.28,1145.96
1048,1821.27,1146
1049,1822.27,1146.05
1050,1823.27,1146.11
1051,1824.27,1146.17
1052,1825.26,1146.24
1053,1826.26,1146.31
1054,1827.25,1146.38
1055,1828.25,1146.47
1056,1829.25,1146.55
1057,1830.24,1146.64
1058,1831.24,1146.73
1059,1832.23,1146.83
1060,1833.23,1146.93
1061,1834.22,1147.03
1062,1835.22,1147.14
1063,1836.21,1147.25
1064,1837.21,1147.36
1065,1838.2,1147.47
1066,1839.2,1147.58
1067,1840.19,1147.7
1068,1841.18,1147.81
1069,1842.18,1147.93
1070,1843.17,1148.05
1071,1844.17,1148.17
1072,1845.16,1148.29
1073,1846.16,1148.41
1074,1847.15,1148.53
1075,1848.14,1148.65
1076,1849.14,1148.76
1077,1850.13,1148.88
1078,1851.13,1149
1079,1852.12,1149.11
1080,1853.12,1149.23
1081,1854.11,1149.34
1082,1855.11,1149.46
1083,1856.1,1149.58
1084,1857.09,1149.69
1085,1858.09,1149.81
1086,1859.08,1149.93
1087,1860.08,1150.05
1088,1861.07,1150.17
1089,1862.06,1150.29
1090,1863.05,1150.41
1091,1864.05,1150.53
1092,1865.04,1150.66
1093,1866.03,1150.79
1094,1867.02,1150.92
1095,1868.01,1151.05
1096,1869,1151.19
1097,1869.99,1151.33
1098,1870.98,1151.47
1099,1871.97,1151.61
1100,1872.96,1151.76
1101,1873.95,1151.91
1102,1874.93,1152.07
1103,1875.92,1152.23
1104,1876.91,1152.39
1105,1877.89,1152.56
1106,1878.87,1152.73
1107,1879.86,1152.91
1108,1880.84,1153.09
1109,1881.82,1153.27
1110,1882.8,1153.46
1111,1883.79,1153.65
1112,1884.77,1153.85
1113,1885.74,1154.05
1114,1886.72,1154.26
1115,1887.7,1154.46
1116,1888.68,1154.67
1117,1889.66,1154.89
1118,1890.63,1155.1
1119,1891.61,1155.32
1120,1892.58,1155.54
1121,1893.56,1155.77
1122,1894.53,1156
1123,1895.51,1156.22
1124,1896.48,1156.46
1125,1897.45,1156.69
1126,1898.43,1156.92
1127,1899.4,1157.16
1128,1900.37,1157.4
1129,1901.34,1157.64
1130,1902.32,1157.88
1131,1903.29,1158.12
1132,1904.26,1158.36
1133,1905.23,1158.61
1134,1906.2,1158.85
1135,1907.17,1159.09
1136,1908.14,1159.34
1137,1909.11,1159.59
1138,1910.08,1159.83
1139,1911.05,1160.08
1140,1912.01,1160.33
1141,1912.98,1160.58
1142,1913.95,1160.83
1143,1914.92,1161.08
1144,1915.89,1161.34
1145,1916.85,1161.59
1146,1917.82,1161.85
1147,1918.78,1162.11
1148,1919.75,1162.37
1149,1920.72,1162.63
1150,1921.68,1162.89
1151,1922.64,1163.16
1152,1923.61,1163.43
1153,1924.57,1163.7
1154,1925.53,1163.97
1155,1926.49,1164.25
1156,1927.45,1164.53
1157,1928.41,1164.81
1158,1929.37,1165.09
1159,1930.33,1165.38
1160,1931.29,1165.67
1161,1932.25,1165.96
1162,1933.2,1166.25
1163,1934.16,1166.55
1164,1935.11,1166.86
1165,1936.07,1167.16
1166,1937.02,1167.47
1167,1937.97,1167.78
1168,1938.92,1168.1
1169,1939.87,1168.42
1170,1940.82,1168.74
1171,1941.76,1169.07
1172,1942.71,1169.41
